id,target
e6d5639de2,0
e6d58132e6,1
e6d5e5b51d,0
e6d5e67c70,0
e6d5ff449b,0
e6d626f68f,1
e6d64162f2,1
e6d69c933a,0
e6d6b796b6,1
e6d6dd269f,1
e6d6e3709b,1
e6d6fb511a,0
e6d708b169,1
e6d736def7,0
e6d77cafce,0
e6d783c425,0
e6d7b3daaf,0
e6d7c148cc,1
e6d8006029,0
e6d80e2c48,1
e6d829633e,0
e6d847c6eb,0
e6d8562fba,0
e6d8842692,1
e6d8b1223f,1
e6d8c69f9e,1
e6d8e63612,1
e6d8fedf1d,1
e6d960b6ec,1
e6d964eff7,0
e6d985bb73,0
e6d98a67f5,0
e6d9ab097e,1
e6d9b76eb1,1
e6d9e4d2b5,0
e6da0c8d53,0
e6da604b9a,1
e6da6467df,0
e6da6edca9,0
e6da994455,0
e6dab25d53,0
e6dab9ba68,1
e6db0489cc,1
e6db08dda3,0
e6db26fa41,0
e6db771b3b,1
e6dba39006,1
e6dbb54dd1,1
e6dbb85dfb,0
e6dbd85033,0
e6dbd91919,1
e6dbe457de,1
e6dbf5dce7,1
e6dc565b66,0
e6dc8b660d,1
e6dc8c0301,1
e6dc9d022b,0
e6dc9e2a6d,1
e6dca88a37,1
e6dcc3e51a,0
e6dcdacfc0,0
e6dcea19fc,0
e6dcf8f205,1
e6dd137f4a,1
e6dd1bd35a,0
e6dd1c9aa3,1
e6dd2a9d59,0
e6dd54b65a,0
e6dd950613,0
e6de87d73e,1
e6ded843ab,0
e6df12e6af,1
e6df3eed77,0
e6df48cb5b,1
e6dfa56159,0
e6dfae8f05,0
e6dfb5b840,0
e6dfc88e35,1
e6dfcadfec,1
e6dfcba46e,0
e6dfe2b990,0
e6dff6a6f4,0
e6e00b827b,1
e6e01a44f7,1
e6e0331aff,1
e6e035d491,0
e6e059d9dd,1
e6e060e571,1
e6e0c702ff,0
e6e0ef8c7d,1
e6e101f7b6,1
e6e110407c,0
e6e117d7d6,0
e6e1321c11,0
e6e14481b0,1
e6e158250b,0
e6e16c896b,1
e6e1960f6a,1
e6e1e575d2,0
e6e1e898dc,0
e6e2002e3d,1
e6e209ba17,0
e6e2207c84,1
e6e25181d0,1
e6e2679fe0,1
e6e26dbfab,1
e6e29d767f,0
e6e2c214c0,0
e6e30d7542,1
e6e3217999,1
e6e325d002,0
e6e349f88d,0
e6e34f2b0d,0
e6e3561dbb,0
e6e35bb529,0
e6e3718922,0
e6e3817d1d,1
e6e38e6bb0,0
e6e39a4f76,0
e6e3ec36ec,1
e6e4189012,1
e6e41e8366,1
e6e428e782,1
e6e43b1905,1
e6e4885b5c,0
e6e4b270c2,1
e6e4bc1c29,1
e6e4d06967,1
e6e4d1230f,0
e6e4d531bd,1
e6e4f0c94c,1
e6e5130d85,0
e6e5435ef9,0
e6e54e0ed0,0
e6e576afdf,0
e6e5b58e3f,0
e6e5c3415c,1
e6e5da9230,1
e6e5e2d632,0
e6e5ea94a1,0
e6e5edcc7e,1
e6e5ff63d5,0
e6e63784df,1
e6e658eed6,0
e6e68dc41c,1
e6e6a8195e,0
e6e6c6b7a5,1
e6e6c9b24c,1
e6e6e4a5d8,0
e6e6ec0faa,0
e6e6f976d4,1
e6e71b0168,0
e6e75ec28c,1
e6e7647dc7,0
e6e7651e3b,1
e6e7808144,1
e6e7d2fbdc,1
e6e80cc60a,0
e6e8488449,0
e6e85e9220,1
e6e8611bb1,0
e6e86dab21,1
e6e875c721,0
e6e88bc525,0
e6e898f3c7,0
e6e89b346e,1
e6e8abe502,1
e6e8c315fa,0
e6e8d86f6d,0
e6e8eea2e3,0
e6e8f40b1f,1
e6e8fe9194,0
e6e9918032,0
e6e9b61584,1
e6ea54ccb0,0
e6ea58fdcb,0
e6ea6cf0fb,1
e6ea733984,0
e6ea91a42f,0
e6eaa4cea9,0
e6eab76700,1
e6ead85bf6,0
e6eaec9726,0
e6eaf15dad,1
e6eaf1b678,0
e6eb1fb06a,0
e6eb3545f7,1
e6eb51df2e,0
e6eb5b15ff,0
e6eb78756e,1
e6ebda7689,0
e6ec133407,0
e6ec1e9858,1
e6ec4eaac2,0
e6ec5b1f77,1
e6ec733669,0
e6ec7bafc1,0
e6ec85a07c,1
e6ece4f410,1
e6ecf763c6,0
e6ed0c5203,1
e6ed1062cc,1
e6ed127b3b,0
e6ed22a429,1
e6ed788d71,1
e6ed824bb0,1
e6edbdb541,1
e6ede9e193,1
e6edf7977c,1
e6ee1af7ca,0
e6ee28ddb2,0
e6ee39e739,0
e6ee5bc517,0
e6ee691559,1
e6ee740d54,0
e6ee9fb5a5,0
e6eea28038,0
e6eeb7204b,1
e6eed64d5b,1
e6eef690a2,0
e6ef3074b9,0
e6ef512806,0
e6ef5463b1,0
e6ef5fcb24,1
e6ef73d8d2,0
e6ef75500d,1
e6ef9f828b,1
e6efa279f4,1
e6efaab2ea,0
e6efff06b9,0
e6efff3e00,0
e6f00c1b79,1
e6f01467a9,1
e6f05a2443,0
e6f06cb0eb,1
e6f06d5e25,0
e6f092cc86,0
e6f0f4d3ef,0
e6f151ec4b,1
e6f15a6297,0
e6f16f0b45,1
e6f185e6c3,1
e6f1a0da49,1
e6f1ae5227,1
e6f1b1c14e,0
e6f1c57abd,0
e6f1ef4bca,0
e6f1f9ef3e,0
e6f20ba9e1,1
e6f224532b,0
e6f265b0f2,0
e6f2677f67,0
e6f2bf00f4,1
e6f2c253f2,1
e6f2dbb176,0
e6f2e32f70,1
e6f2fd47db,0
e6f302b5aa,0
e6f3426358,0
e6f3def746,0
e6f3ebec5c,0
e6f3f0f23a,0
e6f401d24b,0
e6f4095fb9,0
e6f4553c38,0
e6f4567f46,0
e6f4828ab4,0
e6f497f30b,0
e6f4a7fd87,0
e6f4a8d4b9,0
e6f4ad20d3,0
e6f4b8d44d,0
e6f4bf7c67,1
e6f4e8785f,0
e6f51e939e,0
e6f525a0a1,0
e6f53b8f0b,0
e6f5772797,0
e6f589875c,0
e6f5b57e41,1
e6f5e23466,0
e6f6044838,0
e6f619aeae,0
e6f651a656,1
e6f664812c,1
e6f69d9b4a,1
e6f6b9d47b,0
e6f7184c5b,0
e6f718d8b1,1
e6f72bc916,1
e6f73d396a,0
e6f76a56b9,1
e6f7955490,1
e6f799bcf9,0
e6f79ebd51,1
e6f7a84e8b,0
e6f7bb7fa6,1
e6f7bbf845,1
e6f7cd8f07,0
e6f7d3c42d,0
e6f7de1d24,1
e6f7de9133,0
e6f8473610,0
e6f85d9493,1
e6f88d0247,0
e6f8c107f9,0
e6f8d89f17,0
e6f8e100ed,1
e6f8e62141,0
e6f916dd78,0
e6f92977ca,1
e6f93be7b6,1
e6f95024dd,1
e6f95f0fac,0
e6f9618e80,0
e6f9718aed,1
e6f97f52bd,1
e6f9a507fd,0
e6f9be218f,1
e6f9c52689,1
e6f9c94587,0
e6f9d6c551,1
e6f9e23712,1
e6fa3916ae,1
e6fa6795b5,1
e6fa6f6381,1
e6fad4437d,0
e6fadc6c95,0
e6fb3ab426,0
e6fb4b1837,1
e6fb50c8c4,0
e6fb510a28,1
e6fb780dad,1
e6fb8f2575,0
e6fbc2f576,1
e6fbd49d45,1
e6fbe5c0db,0
e6fbf13846,1
e6fc11369f,0
e6fc2764f3,0
e6fc35eb23,0
e6fc3e4ea2,1
e6fc4cbaf9,1
e6fc779eab,0
e6fc8b8274,1
e6fca51d69,0
e6fcb5eb29,0
e6fce073a6,1
e6fce60e57,1
e6fce9da0b,0
e6fcffd271,1
e6fd247183,0
e6fd422c3c,1
e6fd4816e8,1
e6fd4a2681,1
e6fd4d2c15,0
e6fd5855a2,1
e6fd8780af,0
e6fd8d0691,1
e6fd8dcf92,1
e6fdd674a5,1
e6fe051a14,1
e6fe29eaa7,1
e6fe2aefe6,1
e6fe452d85,1
e6fe9b8792,1
e6fea631e2,1
e6feaa314e,1
e6fec29a09,1
e6fece0a50,0
e6ff45b062,1
e6ff551023,1
e6ff56d166,1
e6ff87e142,1
e6ff9dd3cc,0
e6ffa17e42,1
e6ffb2aeed,0
e6ffd939c5,0
e7003e1b81,0
e7008bc10b,0
e700c397c2,1
e700e5e65c,0
e700eb531f,1
e7011613cc,0
e7011a02e9,1
e7013d47b1,0
e701538e74,0
e7015bd940,0
e7018c73f5,0
e701a419b9,0
e701b8f4f5,0
e701bad6a9,0
e701f52de8,0
e702221074,1
e702291e95,0
e7022a4ce0,1
e7023f238d,0
e7027600b0,0
e70279fd01,1
e7028b08db,0
e70296c760,0
e702a138c9,0
e702e3fc31,0
e702fd8a6f,0
e7030efea6,1
e7039e3dda,1
e703a46789,0
e703a546ea,1
e703ab8130,0
e703b9a722,1
e703c36bbb,1
e703feed05,0
e7041b3fcf,1
e7046d1e5c,1
e7047de96c,0
e70499d8c6,1
e7049a3523,1
e704b664bf,1
e704eacf09,0
e7050085d6,0
e705431550,0
e7054a4f13,0
e7054df523,0
e7057a7f3b,1
e705a10db5,1
e705bf7995,1
e705f75370,0
e70604bc15,0
e706050f7c,1
e70653292a,0
e706687ade,0
e7066aea87,0
e7068d96e4,1
e706c2e37b,0
e706e31974,1
e70713b2f3,1
e7072c8f95,0
e7073ee7dc,0
e70771c888,0
e70771cdaf,1
e707809680,0
e707c5ddc2,0
e7081bf53f,0
e708296917,0
e708661e5f,1
e7087d46b6,0
e708b7c649,1
e708f0dc94,1
e7092c0d78,0
e70945d32b,1
e709706da0,0
e709771972,0
e70990f9bb,1
e709ba0396,0
e709bab922,1
e709d811ba,0
e709fab1a9,0
e70a0e496f,1
e70a0eee82,0
e70a44f2a9,0
e70a54209a,1
e70a593682,0
e70a745034,0
e70a793fc7,0
e70abb6eb1,0
e70abc9b68,0
e70abf30d1,1
e70ac27e5e,1
e70ad0bc83,1
e70b0f30ce,0
e70b2ce596,0
e70b4226fe,0
e70b4e80c6,0
e70b50a07a,1
e70b8f866a,0
e70b9c9583,0
e70baf5c25,0
e70bc20be8,0
e70bd02ed5,1
e70bd474d0,1
e70bebc3f1,0
e70bec3b30,1
e70beed560,1
e70bf21ad1,1
e70c0f1da3,0
e70c3280d6,1
e70c64668f,0
e70c99a43a,1
e70ca354de,1
e70cb46403,0
e70d041020,0
e70d0ddee6,0
e70d4dfa8b,1
e70d8bdb3e,0
e70daa0b71,0
e70db2bf65,1
e70de7607a,0
e70e4cd53b,0
e70e4eab90,1
e70e63f979,0
e70e80aa9b,1
e70e922ddd,1
e70e96fb59,1
e70eba3ae7,0
e70eecfc21,0
e70f00b476,1
e70f0a2f67,1
e70f20bd9a,0
e70f37e1a4,1
e70f3a300d,1
e70f4e4976,1
e70f7a1233,1
e70f848f3a,1
e70fb30f66,1
e70fbc0955,0
e70fe0c445,0
e71013067e,0
e710131cda,0
e71028df8c,1
e710939087,1
e710a22405,1
e710cd24db,1
e710d2acfe,0
e710d4e14d,0
e710f1a87c,1
e711832db5,0
e711b0af62,0
e711b6408b,1
e711d9d910,0
e7121e1118,0
e7123fdc3f,0
e7126aaf3a,0
e712821c28,0
e712b592f9,1
e712b88572,1
e712bc2f86,0
e712e9eecd,0
e712ead562,0
e712fd3451,0
e7131bdb2d,0
e713307e0b,0
e7135e9f30,1
e71388042c,0
e7138c7999,0
e713b28b1e,0
e713b9d7e4,1
e713bebf4c,1
e713d14a11,0
e713dd509e,0
e7141744b2,1
e71432a563,1
e71440869a,1
e71441a8b9,1
e71488169e,1
e714c09239,1
e715158bcc,1
e71537f6e9,1
e71574753b,0
e715bf2451,1
e715ee84a1,0
e715f9b1b6,1
e7163e55bc,1
e7165665a7,1
e7168b93e0,0
e716916042,1
e716ac35fa,1
e716e2cf65,1
e7174cd5ef,1
e7176dccff,1
e71771a4da,0
e7179a789e,1
e7179bacf8,1
e717cfc291,0
e7181487d7,0
e718365e7c,1
e718499cc8,0
e7184a2f97,0
e7186296cd,0
e71878ea76,0
e7187ebe80,0
e718ae25cc,1
e718b9cb75,1
e718d54a2f,0
e718d96967,1
e7193168a6,1
e7195d5b5a,0
e7196a1d9e,1
e719b07dc7,0
e719de70e8,1
e71a050260,1
e71a13f507,0
e71a197b01,0
e71a1f3bc1,0
e71a3a3482,1
e71a41339e,1
e71a46f26e,0
e71a6de2ed,0
e71a860e42,1
e71a8bf6ed,0
e71a9a2ed3,0
e71af096db,0
e71af6efc2,1
e71afe1af6,1
e71b22aa66,0
e71b45eba7,1
e71b621554,0
e71b82f4a7,1
e71b91eb73,0
e71b9f16e6,0
e71ba7e932,0
e71bb3f3d4,1
e71bbafb8a,0
e71bc36e1a,0
e71bd3a1f2,1
e71bda1c17,0
e71be01f21,0
e71c1340a0,1
e71c1c513f,0
e71c241d00,0
e71c248127,0
e71c4be5c2,1
e71c5f11cb,0
e71c63f1b6,0
e71c76b39f,0
e71cda8b61,0
e71ce19e42,0
e71cf11f6f,1
e71cfac090,1
e71d2a610d,1
e71d2aecc8,1
e71d3d7e6a,0
e71d43da14,1
e71d4c8d6f,1
e71d739991,1
e71da21627,1
e71db82b51,0
e71dbde093,1
e71dea3e02,0
e71e125d2e,1
e71e210ad2,1
e71e441e81,1
e71e812229,1
e71e9b860f,0
e71ea5949e,1
e71ea61934,0
e71f1941c9,0
e71f1ec458,0
e71f241d93,1
e71f2c5722,0
e71f323f86,0
e71f568698,1
e71f6dd520,0
e71f79be03,0
e71fac5b7c,1
e71fce30e9,1
e71fd150ae,1
e72021ce7b,0
e720269864,1
e72049f6f7,1
e720a2c237,1
e720cda34a,0
e721044cfd,0
e721075462,1
e721092c6c,0
e7210a547c,1
e72126e660,1
e7213f36ca,1
e72171b7e2,1
e721990a3b,1
e7219ec9eb,1
e721b56f6d,0
e721e6254d,0
e72202e60a,1
e7220f9c2c,0
e722231288,0
e7224191fa,1
e72271c55e,0
e722a09113,0
e722aeb871,0
e722b32a45,0
e722b5a2ca,0
e722bf5301,1
e722ca6a22,0
e722e52e3f,1
e722e61c70,1
e723abac4b,0
e723b74773,1
e723cb7299,0
e72460c530,0
e724bf9c12,1
e724c849b0,0
e724daabb3,1
e724e69486,0
e724fbd3f6,1
e725082ac9,1
e7251f1aa6,1
e725916052,0
e7259ad4c3,1
e725ac0bb2,1
e725e44516,0
e7262ca966,1
e7263670d8,0
e7265f30bb,0
e7266716df,0
e726b5dcca,1
e726c0110b,0
e726e55901,1
e726fe82d6,1
e7270a0e5d,0
e727181f14,0
e7275bc291,0
e727761c22,0
e72793ef7d,1
e7279c837d,0
e727c96f14,0
e72826f5b9,0
e7282ac5a9,0
e7283faf26,0
e7284c78aa,1
e7284feb81,1
e728a37782,1
e728cddf05,0
e728d5e88e,0
e728ebffb0,1
e728f2a618,1
e728f9b92e,0
e72917ecf1,1
e72920e6f6,0
e72923f429,1
e729474e3b,1
e7295ba1d0,1
e72976078b,1
e72976885f,0
e729a4dd30,0
e729ab7dc7,0
e729cd4c4e,1
e729d95583,1
e729e3ddb6,1
e72a16868c,1
e72a6725bf,1
e72a76fbbf,0
e72a88e8f1,0
e72aa4294a,0
e72aac8cc7,0
e72ad32e6f,0
e72b2254d1,1
e72b707647,0
e72ba098cb,1
e72be8d3e7,0
e72bff68fc,0
e72c3175d0,0
e72c40ecbf,0
e72c538e0b,0
e72c56681a,1
e72c62953a,0
e72c676e6e,1
e72c9b2b4a,0
e72cc4d00f,1
e72ccf561e,1
e72d042f9f,1
e72d112350,0
e72d1c30be,0
e72d2a8e82,1
e72d77984b,1
e72d998507,1
e72da454a2,0
e72e02c0e3,0
e72e0992eb,1
e72e6fb231,0
e72e87fb3d,1
e72ea38b2d,0
e72eb80be9,0
e72eba1d7c,0
e72ef9d38a,0
e72f0d4f8c,1
e72f2d6bfa,0
e72f43ba5c,1
e72f5d6504,0
e72f620bb1,0
e72f7dffcc,0
e72fa53d82,1
e72fb3c84f,1
e72fc47eee,1
e72fc766f2,1
e72fd14656,0
e72fe70ea9,0
e72fed5535,0
e72feead96,0
e72ffc6195,1
e730019a80,0
e73021ae67,0
e73043da2f,1
e73063ffbb,0
e730b703d9,0
e7310a7dc4,0
e73126ec62,1
e7312b0b9f,0
e73136b3c5,1
e731550e5d,1
e7317159ef,1
e7318ab6e3,1
e731dfda2c,1
e731ed933f,1
e731ef1c78,0
e73211e9ea,0
e7323002a6,0
e7323144fb,0
e73236e635,0
e732788aab,0
e73287b526,1
e732913a7e,0
e732b74e7b,0
e732be962a,1
e732ed7b1d,0
e7330237c9,0
e7332eb661,1
e733515812,1
e73366aa02,1
e73367b02e,1
e733a4109b,0
e733bff846,1
e733d4545b,0
e733d646c4,0
e733fca562,1
e73408aa1f,0
e734414adc,1
e73444fdbd,1
e7344a837c,1
e7344d3c01,0
e7345bc5e2,0
e73472840c,1
e734932c36,1
e734d0712c,1
e734d70642,1
e73503cff9,0
e735077427,1
e7353b49d0,1
e7359fd71f,1
e7360950c0,0
e7363bea72,1
e7367220f7,0
e73672a353,0
e736a5af3f,0
e736a7be4a,1
e736e560d0,1
e7370ed69c,1
e737186250,1
e7371cca44,1
e73744cc0a,0
e737cf77e8,0
e737fd013d,0
e73854c731,1
e738a3f888,1
e738cd2c53,0
e738d70ba5,0
e738ff774f,0
e7395973ef,0
e7396fac13,0
e73988917b,0
e739911eaa,1
e739f72cc7,0
e73a14155d,0
e73a4a9b1c,1
e73a53fea2,0
e73a6e2bc6,1
e73abd07ae,0
e73acf4af9,0
e73ad2579b,0
e73aef38c2,0
e73af51a92,1
e73afb00de,0
e73b1eb00b,1
e73b49f8cf,1
e73b51f7eb,1
e73b9788cc,1
e73bf80d4d,0
e73bf9317d,0
e73c0df53e,1
e73c12452d,1
e73c219645,0
e73c50c763,0
e73c7a240c,1
e73cc2a600,0
e73cd2dad2,1
e73cdbe7f2,0
e73ce627a3,1
e73d111c6b,0
e73d3b195e,1
e73d5c80b2,1
e73ddfcb36,0
e73deb08e9,0
e73e148adc,1
e73e21e6ee,1
e73e590284,1
e73e729781,1
e73e8ac57e,1
e73eb737a4,0
e73ec44d80,0
e73ecbb114,1
e73ed64379,1
e73ee33028,0
e73ee97c90,0
e73eecf2bf,0
e73f02cb20,0
e73f04c14a,1
e73f2e39d3,1
e73f32d8c7,1
e73f334915,0
e73f4d2878,1
e73f86fe1b,1
e73fb0c152,0
e73fca7c21,1
e73fdc6d54,1
e73fffb3d9,0
e74005df1f,0
e740172749,0
e7401faaf8,1
e7403b9742,1
e7409068c3,0
e7409d0bd5,0
e7409de826,0
e740ae14d4,0
e740c3d694,1
e740ce689b,0
e740d5823c,0
e740dcd87c,0
e740e2cd90,1
e7410c6702,0
e7412900db,1
e7413a4c5f,0
e7414b9534,0
e74182c498,0
e7418380d7,1
e741aa4bda,0
e741cad8c2,0
e741cd79ad,1
e741ef5801,1
e74247b855,1
e742900ed2,0
e742987a5b,0
e7429d9990,1
e742a40d59,1
e742ae73a2,0
e742b3bdbc,0
e742cb6906,0
e742eeda46,1
e742f362db,0
e743163a25,1
e7433bbce0,0
e743451a3c,1
e743806621,1
e743825a1d,0
e74382a32a,1
e743941389,0
e743aa7bbe,0
e743d1ee5c,0
e743d3844a,0
e743f1316e,0
e743fe0d7c,0
e744009ddc,1
e744313f04,0
e7443cce96,1
e74494934b,1
e744a9df2c,0
e744cb63a7,1
e744e52653,0
e744fda983,0
e745072020,0
e74529a72d,1
e7453bf2c0,1
e7453f48de,0
e7456c7ccd,0
e7457aea26,1
e745a7bcd1,1
e745c06000,0
e745e2ecc3,0
e745f0916f,1
e74612cc2e,0
e7465f5dd7,0
e74676fd93,0
e7468071b7,0
e746808341,1
e74681ea6d,1
e74684ac7f,1
e746a3165d,0
e746c6ba83,1
e746f14a7a,1
e7470c8a42,1
e7474f342b,1
e7476f4c3b,1
e74776db2b,1
e74790cd40,1
e747a1e86b,1
e747ad4e40,1
e747cfe44d,0
e7481c303d,1
e7483d82be,1
e74845e729,1
e74862825b,0
e7489fc42d,1
e748a7f16a,0
e748be7c82,0
e748c04c26,1
e748cf6da3,0
e748e10a9d,1
e748e12839,0
e74924f24d,1
e7492ed33d,1
e749a9edd0,1
e749d68913,0
e749f55943,0
e749f93d91,1
e74a07a457,0
e74a2e6ec7,0
e74a454ba7,0
e74a62c134,0
e74a784672,0
e74a940098,1
e74aa57637,1
e74ab91a8b,1
e74af1bc09,1
e74b15ed6d,0
e74b2ce37b,0
e74b80e4af,1
e74b8a1cac,1
e74baaf50d,1
e74bbd7677,1
e74bbf0b1b,0
e74bbf3a58,0
e74bcb7a05,1
e74bd022aa,1
e74c1c8941,0
e74c3f2dc8,1
e74c6025be,1
e74c70edfc,1
e74c9349ac,1
e74c9a875d,0
e74cc04b79,1
e74ccdc493,1
e74ce361e7,0
e74ce8b833,0
e74cebc946,0
e74cecd8b6,0
e74cf01350,0
e74cf53881,0
e74cfb9a1a,0
e74d18ae3d,1
e74d1d2726,1
e74d217963,0
e74d4ae5d7,0
e74d680cb8,1
e74d83440b,0
e74d8ccd64,0
e74daba640,1
e74dbe1950,1
e74deb5560,0
e74e152054,1
e74e50660e,0
e74e50cbc6,0
e74e526869,0
e74e617f0b,0
e74e890953,1
e74e8c98b5,0
e74ea60f27,1
e74eb5b3a5,1
e74ec7f221,0
e74ec9ac74,0
e74eda646d,0
e74ee89c9f,1
e74f402f69,0
e74f56fd4e,1
e74f62f57f,0
e74f6f8856,1
e74fa48643,0
e74fbbfbd1,0
e74fbeec1b,0
e74fc43aab,1
e74fcb1ffe,1
e74fd0f7b6,0
e74fe9d08d,1
e74feb722c,0
e74ff8cc9c,1
e75019b39d,0
e750592dd7,0
e7509153f0,1
e750ba9988,1
e750d63af3,1
e750e3cd30,0
e751185882,0
e7513129f2,1
e75134fdc8,0
e75152df27,0
e75192e41c,1
e751a01524,0
e751b97c32,1
e751bc7c0f,1
e751c84350,0
e751cd6be3,1
e751e0e9bb,0
e751ec4597,0
e751f5e02e,0
e7522e71ac,0
e75260b0de,1
e7527ca9f5,1
e75283265b,1
e752ad0f6c,0
e752b61c4a,0
e752f30d38,1
e7530273d2,1
e7534d3816,0
e7536c0b09,1
e753aa0098,1
e753f9df6c,0
e754397e02,0
e754536b79,1
e7545bdad9,1
e75471bcc5,1
e754b56973,1
e7551920aa,1
e755273e7b,1
e75565ee71,0
e7557d93b4,0
e755a54ff1,1
e755e70098,1
e755f1e033,1
e755fb9304,1
e7560199e0,1
e75603e4ca,0
e7560a2f16,1
e75638c748,1
e75667d871,0
e756767747,0
e7568d7d35,0
e756be4693,0
e756c68320,1
e756dfb7a0,0
e756e468ff,0
e756ff1071,0
e75739dbac,1
e7579acc44,0
e757b9a12e,0
e757d0e940,0
e757e5baf0,1
e758207a65,0
e758479185,0
e7584d41ab,1
e75858bcd9,0
e7589cab75,1
e758a0dab6,1
e758a6e9f9,1
e758cb0e0a,1
e758f2c469,1
e759099754,1
e7595e6c95,1
e7597a8b4c,1
e759a51362,0
e759b13b4e,1
e759d3f5de,0
e75a0659ec,1
e75a27a8e3,0
e75a6063cc,1
e75aa1e815,1
e75aaaab08,1
e75aaeec72,1
e75abc14b9,0
e75afabe63,1
e75afecc3c,0
e75b121d49,0
e75b131c6f,0
e75b147456,0
e75b6ad810,0
e75b6ae285,0
e75b74ce5b,0
e75b8119dd,0
e75b94329c,1
e75b9f4dcf,0
e75ba26eb8,1
e75bcc0389,0
e75bd31c4e,0
e75bf76e25,0
e75bf87def,1
e75c15ea88,0
e75c83ca17,0
e75caf1d38,1
e75cc97530,1
e75cd87a47,0
e75d59078b,1
e75d5db07a,0
e75d5effc8,1
e75d60013b,1
e75d711249,0
e75db44402,1
e75dbf3955,0
e75dc8ac78,0
e75dce676b,0
e75ddeab13,1
e75de8fb15,1
e75e0065fa,0
e75e245750,0
e75e302bdc,1
e75e48891b,0
e75e5c31d5,0
e75e925a7b,1
e75ec1bb11,0
e75ed185d1,1
e75f32550d,1
e75f3f9649,1
e75f665952,1
e75f678c15,1
e75f7392a0,0
e75f8dc9c5,0
e75fa09e8f,0
e75fa9fb1a,0
e75faa6160,0
e75fbb2be7,0
e75ff1257b,1
e75fff6af5,0
e760020f08,0
e76010c6c2,1
e7601d6f2b,1
e7601f84de,1
e7602165ff,0
e76022fc5d,0
e7608b15e5,0
e7609995b7,1
e760bd2ab5,1
e760bd774a,1
e760c805c0,0
e760d76afb,0
e760d87889,0
e760e8dcae,0
e7612f03e3,1
e761342233,0
e76134fb5f,1
e7613d2530,1
e7614e10ca,1
e7618905bd,0
e761aab2a2,0
e761aebeeb,0
e7622138ff,0
e76237a998,1
e76269781d,0
e762766e67,0
e7627ad1a3,1
e762bb3975,0
e762c3719b,0
e762c44462,0
e763098ed1,1
e7630d05ac,0
e76310a128,0
e76313119d,0
e763379e53,0
e7634aa97b,1
e76359b725,1
e763986ed2,0
e763a50db5,0
e763ae42d9,1
e763b6d37f,1
e763d483e4,1
e7642a9fbf,1
e7643b73f3,1
e764598ee2,1
e764734ac5,0
e7649651d4,1
e764c4ebea,0
e764e1bbcf,0
e764ea1edd,0
e7651e1140,0
e7656bcb34,0
e765a727bf,0
e765a84432,0
e765ae19da,1
e765b28fe5,1
e76600f7fd,0
e766425592,0
e76648e67f,1
e7666d06ac,1
e76689241e,1
e7669c6cc7,0
e766addb2f,1
e767061cb0,1
e767110725,1
e76717a4b6,0
e76759de83,0
e7677482a8,0
e767999aa1,1
e767a39c37,0
e767acaf4f,1
e767bc4faa,0
e767be668b,1
e767dd4f6a,1
e767e7b597,0
e767fa86af,0
e7683d60ae,0
e768654150,0
e768a7f5c7,0
e768a95308,0
e768df7ebe,0
e768f352b4,1
e7695dfdf8,1
e7697072fb,0
e769950813,0
e769bff9e4,0
e769c61b20,0
e76a0da533,0
e76a1b72f5,1
e76a5b4ba6,0
e76a8a64ae,1
e76a93d19a,0
e76a9afb8f,0
e76a9b7a17,1
e76b0f2bf9,0
e76b224e02,1
e76b26a3ac,1
e76b4c89c1,1
e76b518d45,0
e76b838232,0
e76b937907,1
e76ba604f4,1
e76bc719fd,1
e76bd14298,1
e76bea5cdd,0
e76bedd686,0
e76c13b0bd,1
e76c226f68,0
e76c4015e7,0
e76c4fb9c9,1
e76c62b49b,1
e76c9b0139,1
e76ca0a268,1
e76cd72a13,1
e76cd86d1d,0
e76d046f6f,1
e76d741a7b,0
e76d946ecf,1
e76db97868,1
e76df7a73a,1
e76e1246c4,0
e76e2a9444,1
e76e52ed96,1
e76e68c68a,1
e76e8ba781,0
e76e9e095b,0
e76eb98adf,1
e76eed5806,1
e76efa2537,1
e76f378a5a,0
e76f3c1a1a,0
e76f5c86be,0
e76f666601,0
e76fa7edd8,1
e76fba74ef,1
e76fdf859f,0
e76fe3fcc1,0
e76feb25d5,1
e7701c6988,0
e77024ae51,0
e7704520d0,1
e770646454,0
e7706a363e,0
e770e2f81c,1
e770f563d6,1
e7711dfa3e,1
e771267206,0
e7712735c8,1
e771431ecd,1
e7719a7e5d,1
e771c0fb2b,0
e771d7af3f,1
e771e578c8,1
e7720451bf,0
e77224fefc,1
e7723ee428,1
e7724b1077,0
e7726fd6e8,1
e77285f392,0
e7729adebc,0
e772ad7a5c,1
e772b28ccc,0
e772c063eb,0
e772e94d44,1
e7733e4d2b,0
e7735cc521,1
e7738a51d1,0
e7739890bd,0
e773ceaf9d,1
e773ef4a53,1
e773f98cff,1
e77424303c,0
e774378827,0
e774524e1b,0
e77465862d,0
e77468c8fb,0
e7746fbdb0,1
e774777f3f,0
e774789fa3,1
e7749b678d,1
e774a3dea0,0
e774d25ce1,1
e774e4c3a5,0
e774ed1d69,1
e77502d46f,1
e77524b3c6,1
e775702686,0
e775809bd3,1
e7759d1378,1
e775c5988c,1
e775dbe091,0
e775e17a5f,1
e775f8e81f,0
e776040d5b,1
e7763b0325,1
e7765429dc,0
e776596648,0
e7766785f5,1
e7766ba72d,0
e77682d293,1
e7768f19e1,0
e776965a44,1
